User,LP Balance,LP Balance - withdrawn,is_contract,contract_type,events,withdrawn_eth,withdrawn_de,eth_to_redeem,de_to_redeem
0xFac7C0aBfd309499541ecBBc6996D943C09Cefa7,17051069093078,17051069093078,False,,[],0,0,9841686168050.592,7358994912264.074
0x4e5da5dfafBbEe41EF0E651523D4E6B205675D14,17041345546736,17041345546736,False,,[],0,0,9836073845971.78,7354798370236.748
0xF9a8e379B8e0B6eB1B1C9a65F5fa6b847dAB6Ae3,17041217548313,17041217548313,False,,[],0,0,9835999966715.158,7354743127967.862
0xBA187BBDAe83bb1c369F2377C1c4Cef8E243362b,17041111196238,17041111196238,False,,[],0,0,9835938581488.24,7354697227949.83
0x25700c0A8FBCBE3753955e87Ee7Ef082688b3D14,17041106345340,17041106345340,False,,[],0,0,9835935781604.229,7354695134372.383
0xe1B56913fC11841b4F54638D98F5E50d566f58A2,17031256067163,17031256067163,False,,[],0,0,9830250311329.207,7350443896717.24
0xB1116f52F54483c73dEd56bF33f3984d304B1886,17031147710557,17031147710557,False,,[],0,0,9830187769109.44,7350397131572.608
0xE68ec02b1736B75cD57DCD7b125aAc76BF7115DA,17031147153736,17031147153736,False,,[],0,0,9830187447718.592,7350396891256.715
0x696648F9688b5446FAc4052064A937003F746c31,16832047324862,16832047324862,False,,[],0,0,9715269255715.844,7264468283512.629
0x5bd0B6F525C084432321A4d2FE2dE3121FFB70eA,16732589221677,16732589221677,False,,[],0,0,9657863152141.156,7221543604049.628
0xB3bADBc2BA3F0acEd7C96f6d1c0f8a056978fa8c,16732357924871,16732357924871,False,,[],0,0,9657729650214.451,7221443779692.03
0x83A93106ffcA03E6b2b7E252De1790c1a5Bd2d8B,16732356238410,16732356238410,False,,[],0,0,9657728676808.045,7221443051839.844
0xe3Aa62072DEdB1FFFc9e5DbE786E60638B254873,16632992180395,16632992180395,False,,[],0,0,9600376855052.504,7178558960912.599
0xC2c132Fe29c1d466D1eA902d1bFF9697eadfC4ac,16632992144340,16632992144340,False,,[],0,0,9600376834241.963,7178558945351.782
0xd3472fCF432A5570d0b23eFF7C3C522B207BC339,16632758340391,16632758340391,False,,[],0,0,9600241885220.389,7178458038947.511
0x554231fD6ff5B3489a0c52e62dbe3761D63709b1,16533392746390,16533392746390,False,,[],0,0,9542889176910.926,7135573285110.914
0xc7980C119116341996450C6993f1249dcfb33Bc3,16433666751727,16433666751727,False,,[],0,0,9485328449374.588,7092532987558.932
0x43E5719af3e00393e6D3399Ea8f5B8611022Ed3E,16334194133126,16334194133126,False,,[],0,0,9427913967664.309,7049602043452.235
0xdDce511295eDAA8df7b0779A7b5cf648d4d14a7d,16334192791281,16334192791281,False,,[],0,0,9427913193166.4,7049601464331.332
0x7f1eDe4BD38f86FEFCF9e69cA2c616f312b7399f,16234473994041,16234473994041,False,,[],0,0,9370356619902.031,7006564273083.063
0x9d3050EEdCaA72B0f410bd35Babb2a2d1c7cFfDe,16234367801327,16234367801327,False,,[],0,0,9370295326656.498,7006518441842.935
0x89d0d19C0818d96fB65905e1B6E93b5599fC32f8,16134998574441,16134998574441,False,,[],0,0,9312940521486.49,6963632120105.693
0xDaFc3e5Dd3780386cf6495F0ED83767746b403fD,16134998484101,16134998484101,False,,[],0,0,9312940469343.254,6963632081116.255
0xf4c34D7241f9D87e193621e70f092F73D5FfFE71,16134997017239,16134997017239,False,,[],0,0,9312939622686.932,6963631448039.822
0x4A222dD593FBD3f2D4aAa146C2Fc9873e3677785,16134872523519,16134872523519,False,,[],0,0,9312867766305.643,6963577718350.083
0x07902B86Cb8DA11EA7EA6c27C4f5EAadF42910Ca,16134862065309,16134862065309,False,,[],0,0,9312861729943.926,6963573204737.842
0x374f8429Abe52af928535949DA27215610C4B5B7,16134773498215,16134773498215,False,,[],0,0,9312810610008.912,6963534980460.491
0x46F1A8fbE4F6eD6abFf7e8A4B853f35CC89e3f3A,16114853899236,16114853899236,False,,[],0,0,9301313240508.232,6954937969519.969
0x0aEb8FAEB3670d2F2D25Ae398844B723a00a34E0,16104996051763,16104996051763,False,,[],0,0,9295623401320.309,6950683465066.103
0xd0297B302dC5B26C5199f36Add48c7036b654a50,16104894989172,16104894989172,False,,[],0,0,9295565069124.332,6950639847912.895
0x07e0C82AC51330bCC3C4BD70bb74782669C087eB,16104893869199,16104893869199,False,,[],0,0,9295564422688.457,6950639364548.739
0x56D9FfAE55319C58F8f3ce1b72a71Abd59862225,16094932143778,16094932143778,False,,[],0,0,9289814626312.018,6946340027874.286
0x0C94786466152b334D6BD94454166E6618Ecf714,16085076658655,16085076658655,False,,[],0,0,9284126150646.064,6942086542976.527
0x14f63b2666c18CD040e21353c119E46D2307b051,16084975266689,16084975266689,False,,[],0,0,9284067628338.525,6942042783669.831
0x9DdEe27B433a43a9Cf8EED57fa4f8cDF883E2CE0,16075015861096,16075015861096,False,,[],0,0,9278319170940.836,6937744448199.6045
0x712CD42895bc5822eF57d1118E638EeE7A2c5d5B,16075013320423,16075013320423,False,,[],0,0,9278317704492.826,6937743351681.868
0x0bC354202438138f5A6D969739561AbFEB37CF56,16065276925973,16065276925973,False,,[],0,0,9272697966629.93,6933541264596.875
0x9af6756F54ED599150CCa82Be16B7b45431A7b18,16065056652063,16065056652063,False,,[],0,0,9272570826995.377,6933446197561.832
0xEB271C736B0c71300D8b28207896AeC1444eA0a0,16045356773467,16045356773467,False,,[],0,0,9261200277639.662,6924944014762.102
0x032Ab3E6dD02e9b3a4a41267a6310D0E4b98d565,16045356009137,16045356009137,False,,[],0,0,9261199836476.945,6924943684888.323
0x7FA4251f2c7C48D402Cef00C3b4F66ecd51A4144,16045236783987,16045236783987,False,,[],0,0,9261131021055.271,6924892229037.229
0x6226A1E6cA0caf59AeC8F27EC93EF2a2c09Baf0B,16045132796081,16045132796081,False,,[],0,0,9261071000400.229,6924847349360.358
0xD84DD9fe4ECc61840f758c9D2007750cfBB6147d,16035399169388,16035399169388,False,,[],0,0,9255452860055.684,6920646456799.272
0xca595E3ddE763361F506744DFF50c487e775DfAd,16035277956216,16035277956216,False,,[],0,0,9255382897169.969,6920594142946.624
0x929a0D0093fDaF1E5d25B6BBd8ca9d16D016c17e,16035174472548,16035174472548,False,,[],0,0,9255323167555.455,6920549480891.584
0x21C60FE1c48599716E2757Cda3540eFFf5538Ad8,15835982994469,15835982994469,False,,[],0,0,9140352076657.73,6834581318675.598
0xc8Cdd17B0c9787a2E8A7EC525E4282682c7A8292,15736603528886,15736603528886,False,,[],0,0,9082991361826.453,6791690578064.752
0x36a46d1CD573020f86cC4221B45A71D8dd748B2e,15736599967260,15736599967260,False,,[],0,0,9082989306095.803,6791689040918.461
0x14b7de782496afd2C65AD4BEC933354b44114f1B,15637002616935,15637002616935,False,,[],0,0,9025502830630.992,6748704264402.94
0x52650b5bb1bE5f0F790e27b50f802a83C17Cf6bB,15636885622328,15636885622328,False,,[],0,0,9025435302653.762,6748653771221.957
0x3BB2a4DFdf6bE7b0a5c557ADa4e9E2c60F11e95b,15636786369908,15636786369908,False,,[],0,0,9025378015268.219,6748610935312.383
0x7e4561742f422E52cB28A5ff2212010eaE6cEaD0,15437803911773,15437803911773,False,,[],0,0,8910527568341.877,6662732983082.414
0x841b78B3ef11b6Af89780729700B5f5A0df6B89e,15437688333920,15437688333920,False,,[],0,0,8910460858099.195,6662683101351.975
0xeCf1bb742E083D10D247FD6080Fe3155d029dCc8,15238398556968,15238398556968,False,,[],0,0,8795433030192.579,6576672514763.514
0x599a8eD6105FbAaC328e7d89424BF032A1774d96,15139010892223,15139010892223,False,,[],0,0,8738067582896.797,6533778235512.885
0xe7567211755CBe33420A2E35642dDA5Fb5524Efb,15138800325195,15138800325195,False,,[],0,0,8737946045965.851,6533687357827.78
0xEbd8BDDc72009FDb3155685B21BFC046044977d2,15129047790548,15129047790548,False,,[],0,0,8732316992161.959,6529478304867.102
0x6C29D138104029E7Fa3BBcc244E2efBF59f15AAa,15129047733942,15129047733942,False,,[],0,0,8732316959489.609,6529478280436.7705
0xB63e713Ea0e2B8FfDB4a8b0Cc22B6014736E98Fc,15119088740311,15119088740311,False,,[],0,0,8726568739871.773,6525180122763.387
0x9F4fC771EF9da8343A50Aaf27591f010A9c6261c,15118976376540,15118976376540,False,,[],0,0,8726503884761.234,6525131628184.273
0x89592Bb1f04C0ae40A2EaaAeBd699c758354C192,15118879404475,15118879404475,False,,[],0,0,8726447913571.064,6525089776442.95
0x6a045362c39D87Cc2793D2236CE3fB5453388649,15109129057076,15109129057076,False,,[],0,0,8720820122222.229,6520881667466.887
0x036512c8120C96F1f30676f429919a06fF7500D3,15109015741121,15109015741121,False,,[],0,0,8720754717521.746,6520832761938.925
0xe8A2EA47dA62D965dA88b1563ED3ea6A7fFBD0f4,15108918981272,15108918981272,False,,[],0,0,8720698868820.276,6520791001786.959
0x8b5b84a10b4762774a7DE006d51640f00a9724C3,15099056846622,15099056846622,False,,[],0,0,8715006555121.79,6516534647049.4795
0x961f69fEA6147B60F695A4e3101e42ADbc7E66c2,15099043777718,15099043777718,False,,[],0,0,8714999011896.728,6516529006699.451
0x5613b751bcFc5C0F60874BC91E7886771748a4c6,15089002315606,15089002315606,False,,[],0,0,8709203192395.017,6512195256821.92
0x00e6b4E6069DF0D7fF81ff64637Ef6e000876ca7,15079249358655,15079249358655,False,,[],0,0,8703573894841.984,6507986021600.94
0xFa555a06C392C910C881b0A854992DE4B65E1c2d,15079040042808,15079040042808,False,,[],0,0,8703453080078.703,6507895683907.467
0x4387DB30971E0301b5a64049C6e85cEc5a536bbb,15079038676694,15079038676694,False,,[],0,0,8703452291572.998,6507895094312.414
0x83dA8E1942bF65f474eC65ee7FD5e228F65c4027,15069290647329,15069290647329,False,,[],0,0,8697825838167.434,6503687985766.313
0x5bA4be0C5964B559c155A12B2324ba415E6286f3,15069174170930,15069174170930,False,,[],0,0,8697758609294.06,6503637716236.412
0xE8D4F0CC9234B9Daf9889D63142da5b7f06b7f4B,15069081568747,15069081568747,False,,[],0,0,8697705160350.854,6503597750472.984
0xE3E8217492942DE1e0a023B1F630d7E8eD1565AD,15059331694547,15059331694547,False,,[],0,0,8692077642127.183,6499389845722.769
0xcb8673323612E01fF93aB1B36339a594e253Aa9C,15059328659059,15059328659059,False,,[],0,0,8692075890077.495,6499388535650.032
0xb53D65B7db581D1E1B44298311932a7f720161C6,15049371128350,15049371128350,False,,[],0,0,8686328514841.857,6495091009352.635
0x015317C086C8E3F273BFB56208e27687A4C94319,15049369562511,15049369562511,False,,[],0,0,8686327611057.119,6495090333559.159
0xbDC4DF17dfDAd86e1BFf32244E3649C9b22a6410,15039410082895,15039410082895,False,,[],0,0,8680579110934.182,6490791966141.677
0xF68441211bD19FF9288Af0EC7Ca72934b80E62ED,15039409032726,15039409032726,False,,[],0,0,8680578504788.394,6490791512903.918
0x762B90848b284755511f92Dad7a4D1A73eE5832e,15039295083807,15039295083807,False,,[],0,0,8680512734748.177,6490742334197.844
0x64ED207C7932C8a97e50c1E52Fb800f0F335D34e,14840212007104,14840212007104,False,,[],0,0,8565604211910.963,6404820956448.574
0x4Fed7425025c62Da4E40E43Db15bdbb3D82a7f8F,14840101750080,14840101750080,False,,[],0,0,8565540572791.203,6404773371111.008
0xA608C209b1ddb763e6F9d6Fe3b0819378CDbcc11,14840008805314,14840008805314,False,,[],0,0,8565486926112.926,6404733257493.711
0xefD8D1a3cd96468D66C9c4476cD61C14a22d8C4C,14740491252353,14740491252353,False,,[],0,0,8508046508793.162,6361782920366.857
0x7efa6B141Ea1f2778c9fce325Fb6296b7A34f67D,14641014488866,14641014488866,False,,[],0,0,8450629634701.092,6318850187387.286
0xFbeE6fA2FB139C1f6b06071B2a923ecC5dA3D042,14640813429926,14640813429926,False,,[],0,0,8450513585732.083,6318763413255.503
0x284ceCA36F2A046d9a02f08538e7ae27386Da385,14541308176037,14541308176037,False,,[],0,0,8393080267298.972,6275818384230.316
0x68efab3E37683aF323ada56c93Cb5afAc37fec42,14441816604683,14441816604683,False,,[],0,0,8335654846271.865,6232879260389.427
0xa4436a6f71DFA6b8461e1288245e5a3027c7BBE2,14342219456454,14342219456454,False,,[],0,0,8278168487454.602,6189894571095.618
0xE469380c070fB75224c9A6bf0aEEFf2155c0038F,14342019713123,14342019713123,False,,[],0,0,8278053197840.377,6189808364761.66
0x54fb3158718bD41F3ecd50d15636955d592F6Be5,14342019082827,14342019082827,False,,[],0,0,8278052834040.583,6189808092735.019
0x23aD7baFa3678D4F8B5fC819746f0ab9be9075a4,14342018076236,14342018076236,False,,[],0,0,8278052253047.527,6189807658304.8955
0x5274e2dA90DAa5DB73E1091137f844C81c4Cb9CA,14242618879508,14242618879508,False,,[],0,0,8220680149620.275,6146908402017.122
0x4B42672EA5374c7518530A4B9058facD7FDB63F1,14242514187924,14242514187924,False,,[],0,0,8220619722810.171,6146863218643.0
0xfDd13f265AA518422ea80D747795668E9Be15bEB,14242423594644,14242423594644,False,,[],0,0,8220567433383.283,6146824119893.063
0x0e11fF081C5bEdcbfaDc56501De6a1430eBf5799,14142827217252,14142827217252,False,,[],0,0,8163081519484.506,6103839763281.36
0x4Fdab890BbFdb6cF4214Dc5AE6eb0f0250E4C451,14142826968827,14142826968827,False,,[],0,0,8163081376096.377,6103839656064.722
0x6f94dCAF86b3FFe185c65f9F7e51Fa490cCa974a,14142825440568,14142825440568,False,,[],0,0,8163080494002.394,6103838996490.231
0x1B9e950502dA243336fF38d00688Eb8F23b503Bb,14142824802611,14142824802611,False,,[],0,0,8163080125780.756,6103838721157.214
0xBa98fA268Fc95Bd6426cAe1A0d0cC8b13E39Fb22,14142823243273,14142823243273,False,,[],0,0,8163079225748.321,6103838048169.477
0x4524dDAFe26A329fe53060101354BA477dD6b0Eb,14122995336955,14122995336955,False,,[],0,0,8151634780224.934,6095280610455.835
0xc79D79aC72C767cc6FBd2FE2dBD003Da9a19efC5,14122907441293,14122907441293,False,,[],0,0,8151584047832.951,6095242675958.828
0xF6243Bb0970CF3c95B968629258272B7C03e8ab9,14113142367278,14113142367278,False,,[],0,0,8145947756446.247,6091028211188.203
0xfb746669B0B7507050184600D101c1113C7826Da,14103074105883,14103074105883,False,,[],0,0,8140136468698.447,6086682895127.568
0x4c51C94d31cCB6ac3cdE3f27A1966989a379d66D,14102984356390,14102984356390,False,,[],0,0,8140084666295.969,6086644160543.903
0x8518D05a5630C8B8b37062c018fFD3bc5d949640,14083153943676,14083153943676,False,,[],0,0,8128638774108.872,6078085641105.983
0x391458d2306F360035f87577FC38D2b65cDc3399,14083068034724,14083068034724,False,,[],0,0,8128589188423.658,6078048564044.291
0xcC9F3dD4A505bb40215e74B7956EB665a3fA49b2,14083065945407,14083065945407,False,,[],0,0,8128587982493.279,6078047662325.279
0x658871A4C66247338dE4D245700f83a3170C40dA,14073302419626,14073302419626,False,,[],0,0,8122952584729.905,6073833865750.065
0xE6Da12a15f0AAc9F0511715666d1D739E3EC614d,14063344189155,14063344189155,False,,[],0,0,8117204805599.476,6069536037445.506
0x646682127509372d6221b38D98AB9586481F2713,14063342886717,14063342886717,False,,[],0,0,8117204053846.845,6069535475332.095
0xCE64360d3B7da5E59F83a6C8D3e13BF8776f8A4F,14053277695599,14053277695599,False,,[],0,0,8111394538228.553,6065191484358.625
0x81F807D134b8705dD214ca0c4F79132963b48028,14053276689170,14053276689170,False,,[],0,0,8111393957329.003,6065191049998.419
0x27C6216678f9D04aF1cf363E179B453bE482518B,14043318083241,14043318083241,False,,[],0,0,8105645961488.42,6060893059651.614
0x42e5BB2274dd9aEd2B93Bfd0bA39a0420EB59e5e,13644925605976,13644925605976,False,,[],0,0,7875698284216.614,5888952626047.507
0xEfCC00204f06FFa150196E50FcDB6b4070E106EA,13644840254482,13644840254482,False,,[],0,0,7875649020289.916,5888915789576.628
0x6FD8BC5E44c3ce6F89BEB0Bf852Fe3A7D8486fEC,13644839046595,13644839046595,False,,[],0,0,7875648323111.063,5888915268270.062
0x3Db6114123b6A12ee749Eb11c059b310b7Bc9c13,13644838534701,13644838534701,False,,[],0,0,7875648027651.578,5888915047344.012
0x1c5D5A828d4F11aE621f94949AA44a49Ac0dbD3d,13346232085780,13346232085780,False,,[],0,0,7703295728684.616,5760040820960.696
0xe1049c55484F346C2C85d3aD500D5C7EB3614ED3,13346131477318,13346131477318,False,,[],0,0,7703237658606.813,5759997399803.0
0x621ce367dA3a1e40a93e4F60c1C9c25d34a0aD58,13246532425251,13246532425251,False,,[],0,0,7645750200915.572,5717011888840.234
0xda5C11f93013324933Ff49D6794bA70e203B8A3D,13246531065490,13246531065490,False,,[],0,0,7645749416076.748,5717011301987.045
0xf700051Ddcb794b5c4eB00726bf53699D6e6C2BF,13147034661765,13147034661765,False,,[],0,0,7588321205859.206,5674070092564.693
0x9b3924bb42e566b650f38463C63b45866C9DA746,13146852248867,13146852248867,False,,[],0,0,7588215919176.869,5673991365795.07
0x97F5aC7EA33d6e86D18F713862b42530d7517fB7,13146851642073,13146851642073,False,,[],0,0,7588215568942.166,5673991103911.553
0x96644b224077156a3302f3E6C11722Ba9178fA1D,13146850030110,13146850030110,False,,[],0,0,7588214638535.171,5673990408211.626
0x0F5E8D2cDaa0E0F2dBb42048cEAb2E21d2024B6E,13137073681876,13137073681876,False,,[],0,0,7582571839795.491,5669771077651.072
0xE437e62eFc57f51bd624F21359377821A25Df342,13136973106767,13136973106767,False,,[],0,0,7582513788968.667,5669727670888.049
0xac2faE35b01d48C5b9F366096aFe164569D7A0d0,13127005022439,13127005022439,False,,[],0,0,7576760322302.307,5665425589801.265
0x17b6c9e276444438B36b3EdEd564E876998eB9Da,13126933728327,13126933728327,False,,[],0,0,7576719172139.105,5665394820293.229
0x0F21e36Aa2dCc2F2E1cAbf1B33688f870eba1b7D,13117055783897,13117055783897,False,,[],0,0,7571017733212.617,5661131642283.265
0xEBb912Fd7536232E05649b58CfBDAC1b8a80d05D,13116973313593,13116973313593,False,,[],0,0,7570970132276.528,5661096049292.336
0xE2Ad7A5Ed60d3798F2A3E456d406F0613441f65d,13107096986509,13107096986509,False,,[],0,0,7565269626864.043,5656833569305.522
0x7E5b61e03acf4b5F243123Fc0CddEc7B1A9902dD,13107093581205,13107093581205,False,,[],0,0,7565267661360.702,5656832099625.547
0xe95862b713BA16191EBd9EfAFc994f480c20c477,13087274528488,13087274528488,False,,[],0,0,7553828326036.682,5648278482998.101
0x7288da837597fDbA23Ec718A183C1b8fb79d76B8,13087274288289,13087274288289,False,,[],0,0,7553828187396.508,5648278379331.685
0xDBA4502BC7272ae8Fd51aBc9929F54d95730b269,13087094858072,13087094858072,False,,[],0,0,7553724622284.248,5648200939844.061
0x9149Dd7D894181A74Bbf4012b95f31c6F151B2AD,13087093480707,13087093480707,False,,[],0,0,7553723827284.592,5648200345393.239
0x7063535d1263F4DE05BA180e261a9C0C59074DC5,13087093467790,13087093467790,False,,[],0,0,7553723819829.044,5648200339818.449
0x1e5841BE1c08026Bc99B77514A48f841cEB6F3E0,13077214653238,13077214653238,False,,[],0,0,7548021878677.88,5643936786276.408
0x7ecc048cfc54CB1a37221D41f320F9cd0Ac3222B,13067256070900,13067256070900,False,,[],0,0,7542273896453.758,5639638806111.138
0xaBc0Ed22260F7Be1C9c5dD7E507515c932055e65,13067173143289,13067173143289,False,,[],0,0,7542226031565.188,5639603015753.12
0x05aBC29e663696ff4c5Dc6de28f96Ee31afCD07C,13057395011445,13057395011445,False,,[],0,0,7536582203345.788,5635382915412.276
0xC0b49a195E9a0a308c25eAAD441Cc951c4b3F957,13057294854229,13057294854229,False,,[],0,0,7536524393722.124,5635339689005.829
0x80618e06F375014647af68C567285346262Bdee3,13047436925829,13047436925829,False,,[],0,0,7530834507824.043,5631085149625.04
0x989B0aa09C98d7a175DC69e3d91fdB9858B7C441,13047436429832,13047436429832,False,,[],0,0,7530834221540.128,5631084935559.905
0xEf45f2486891B511B9625a497a099e79d11C73ce,13047337072481,13047337072481,False,,[],0,0,7530776873589.586,5631042054363.629
0x104bBE95076E8267244659a69ecE25fe07ecBA4a,13047255312144,13047255312144,False,,[],0,0,7530729682438.5,5631006767784.193
0x6E42A0f449322fa10e54893Eb5b5753b53Cd7E93,13047253037825,13047253037825,False,,[],0,0,7530728369727.038,5631005786220.993
0xDdc412a47a08c0fC0Cb9f3b5454a46c433e8ba86,12748640477645,12748640477645,False,,[],0,0,7358372543409.806,5502128922306.645
0xBEb2673fa802702EE204F28D1f959F208d998695,12748638431000,12748638431000,False,,[],0,0,7358371362109.227,5502128039004.251
0xB1ef6BFFe69EFD41695F5b1221b7f239a3240A27,12748542744935,12748542744935,False,,[],0,0,7358316133183.859,5502086742281.937
0xc4fb9D6c2EE12bBeBC8371FE9EC3F31Be78cb9Ad,12748461068676,12748461068676,False,,[],0,0,7358268990561.653,5502051491989.351
0x98b0f2033Bb5BEeB48C75C91d4FE06366972560D,12549267657094,12549267657094,False,,[],0,0,7243296783667.6455,5416082495301.422
0xFD459B7921bA01fDc89292FCe25f770f76DF42F3,12549266247258,12549266247258,False,,[],0,0,7243295969926.092,5416081886836.586
0xe5e3d22c741B589856f78767F288AEA510DcFF29,12449844289702,12449844289702,False,,[],0,0,7185910729203.76,5373172807304.502
0x149FCBc6Cd90964a599237Bb4fb11B4BB0F4Dd68,12350151036137,12350151036137,False,,[],0,0,7128368899462.602,5330146640337.076
0x586e21bBe012f1ff9CaB4e4f7d4DCe5fd5F44692,12350150519868,12350150519868,False,,[],0,0,7128368601477.915,5330146417522.84
0xD84Db3e5b906B386Ebe7Ac2Dd1985b2955A1133d,12350149037683,12350149037683,False,,[],0,0,7128367745977.328,5330145777833.222
0xc66acae9dAA5E8e39ba76B9fde9fdc5D0dabF3B0,12350074307143,12350074307143,False,,[],0,0,7128324612346.361,5330113525212.542
0xB103B394d59438FafBbf63236d216615D5d9feb4,12350072518332,12350072518332,False,,[],0,0,7128323579864.681,5330112753187.575
0x7eB1326C663eC71e23931aC831C46eF1d1100199,12250644709524,12250644709524,False,,[],0,0,7070934961865.208,5287201148339.72
0x7e4c3c5F20cCd0DC27189fC833871ea9c1Ce53D2,12250553942680,12250553942680,False,,[],0,0,7070882572259.123,5287161974682.071
0x23722c9006454694736E2872D0BA629d9B1D2019,12151048083376,12151048083376,False,,[],0,0,7013448904387.252,5244216684368.523
0x9Ee28871A7279B5B2C028fe405Cb1Ee844F51Ad3,12151046687227,12151046687227,False,,[],0,0,7013448098545.682,5244216081810.799
0xcf441a10F2A4c4eb84995cB66be51d8F9F926BBf,12151045870098,12151045870098,False,,[],0,0,7013447626907.972,5244215729149.736
0xc4E23E2AA6239495691011f67D5e86Ccc94320b9,12130958436198,12130958436198,False,,[],0,0,7001853384970.056,5235546283083.709
0xB44A299e6B91b3b6737Abebf73f830F53FcD6684,12111206719757,12111206719757,False,,[],0,0,6990452915390.611,5227021727819.499
0x7267eadf89A97d9C510e2fCFB0a6D94dE360bb5b,12111115961621,12111115961621,False,,[],0,0,6990400530810.687,5226982557920.098
0x2b869dE56610442c4B8F4F86eE5f16Ae7a29F67C,12101248017883,12101248017883,False,,[],0,0,6984704864171.648,5222723696064.22
0x6c56d61203A10fB543E09B47fc7D71C1482cfCA0,12101247996609,12101247996609,False,,[],0,0,6984704851892.534,5222723686882.669
0x475258bEfFB79cEFa2Fa9e44be16011dE5Ddc230,12101247347236,12101247347236,False,,[],0,0,6984704477081.709,5222723406622.67
0x159C2F2657A5F4007E310D021857C5E3928be962,12101154369224,12101154369224,False,,[],0,0,6984650811214.212,5222683278656.879
0x8cd2F12960d2CeFB3a32d6f190d4Ac81798C3Bf8,12094653888720,12094653888720,False,,[],0,0,6980898806650.001,5219877765249.182
0x5B306Cc3824Fd7d284a3e1D4D608b9C94017c4A6,12091121360792,12091121360792,False,,[],0,0,6978859871081.945,5218353177265.421
0x021f389004Dd5817Db059520027CD2440AcDCC5F,12081236347792,12081236347792,False,,[],0,0,6973154352255.997,5214086948562.835
0xB0E9c555ac54a4F45269D0820B969a6bEE44184A,12081159262249,12081159262249,False,,[],0,0,6973109859343.667,5214053679556.906
0x3b2a6A12A60C377ebC6C1C500307d83eda536048,12071277149237,12071277149237,False,,[],0,0,6967406014358.322,5209788702447.216
0x7E47C15002bE368D0dD2dD0FDF25CeFEDd694d62,12071276753340,12071276753340,False,,[],0,0,6967405785851.007,5209788531583.794
0x1d84676a165F8090B6562C9EE0fd22Ac9fb6B58a,12071200293697,12071200293697,False,,[],0,0,6967361654201.148,5209755532707.257
0xc5A79f83F495995882bB7235ED5FCEfc48Ba7A4f,12071199494846,12071199494846,False,,[],0,0,6967361193113.296,5209755187934.714
0x1A0d47a3fF0De5362ff6CF7f63c7532b6A856f83,12071199022079,12071199022079,False,,[],0,0,6967360920237.477,5209754983895.312
0x7E34CbAA39e301040a8b2b3501240e4dC35E6382,12061238625168,12061238625168,False,,[],0,0,6961611890662.136,5205456220586.568
0x8aD726904bEa34fFc97A08B9B1D17E750C478afe,12051449130083,12051449130083,False,,[],0,0,6955961503707.258,5201231216035.188
0xa904e8D4Aa0a085354c242EB13406284c01b05ab,12051447288179,12051447288179,False,,[],0,0,6955960440580.893,5201230421096.05
0x04AD1E985F1483824ce06c79A8F41c7aBB0E547f,12051447036322,12051447036322,False,,[],0,0,6955960295211.852,5201230312398.21
0x1B0b0Ace73D29000e9c0E62D581D46A52393CF1D,12051446772451,12051446772451,False,,[],0,0,6955960142908.465,5201230198515.302
0xC00cbf6A8A0CC2afAcA6F0D7c3A76863513C731a,12051356601233,12051356601233,False,,[],0,0,6955908097091.038,5201191281921.224
0x9583e44069Add0a4fa7E273d41183b9E7b7c4153,12041320330870,12041320330870,False,,[],0,0,6950115274208.722,5196859772727.503
0x4e9640194fCA199B804aE4A264c655dddb0269c0,12031528757018,12031528757018,False,,[],0,0,6944463687412.807,5192633871010.339
0x54C102EeA845Dbe49425B64645c4b3E63E11cB33,12031360616247,12031360616247,False,,[],0,0,6944366638442.375,5192561303884.396
0xaf9889F3a01870737945Aff6f693D11b5c1A7af5,12021468313854,12021468313854,False,,[],0,0,6938656912260.403,5188291929185.175
0xCBefc32D7aA5079E95C99bDEa8b468C16f63aFfF,12021401852225,12021401852225,False,,[],0,0,6938618551352.282,5188263245306.9375
0x81894D81e0b5b2954C63EBC7DCbed0b0D188E3f0,12021401452225,12021401452225,False,,[],0,0,6938618320476.761,5188263072672.721
0xBce3AD648eBbB66574AA39AC6A9F15C8a50cC644,12021400077380,12021400077380,False,,[],0,0,6938617526931.621,5188262479309.495
0x234133858147E3cfa8eB659C1cb6Fe7ce85738db,12011508314632,12011508314632,False,,[],0,0,6932908112226.7,5183993337513.254
0x0877af37E0c0C61d02c989233953cF19C360F2bd,12001548720001,12001548720001,False,,[],0,0,6927159545718.393,5179694920456.959
0x4fEADDe4192Fc8930B0a3835B21ee67948063c63,12001481847385,12001481847385,False,,[],0,0,6927120947593.178,5179666059202.675
0x41aF936BdA37145309340ABDE0DE6483df1e2599,12001480804725,12001480804725,False,,[],0,0,6927120345781.5,5179665609205.693
0xaA871d5b38e9E52c5B6f799E1f3ee0cB1DfEBbC9,11991522143241,11991522143241,False,,[],0,0,6921372317875.193,5175367594882.153
0x8Db03C84a273711239B36879b9aa462597D9fF06,11981728451812,11981728451812,False,,[],0,0,6915719508837.543,5171140779249.369
0x273E22561C6779196292b0A69aD2CF74C2b0624d,11981636941646,11981636941646,False,,[],0,0,6915666690194.322,5171101284784.691
0x2045EC4f86C87f767A8287B4afC599c101DEa9d0,11971768693468,11971768693468,False,,[],0,0,6909970847835.925,5166842291536.911
0x7dB4827eF87015e55A7632418a02df3E7cB7979C,11971678942494,11971678942494,False,,[],0,0,6909919044578.63,5166803556314.067
