,User,ETH before hack,alETH before hack,% not recovered by user,is_multisig,ETH to recover
293,0xb7985A153FF4C8fc197b859F6f7979B126Aaa315,4.0965824680765e-05,7.973819907726558e-05,100.0,False,0.00012063539127797787
294,0x23E1984B39de147559829357fCE054034c916675,4.095778200555377e-05,7.972254435916569e-05,100.0,False,0.00012061170735903836
295,0xaE614A105593524BFc3dcd808e0777dE0eB3429F,3.868196799390232e-05,7.529277119731595e-05,100.0,False,0.00011390993299196729
296,0x2cD1E22eB8f28b96aa30ae161c21d4AbCC48921b,3.8261621266453686e-05,7.44745845430506e-05,100.0,False,0.00011267210384210054
297,0xd969cB4923141027dDEC64749B5083a541AAeA12,3.823904548636177e-05,7.443064176730226e-05,100.0,False,0.00011260562310880596
298,0x53A60AC4f0f3758731d41e5a13aE38Db48B7Bb40,3.801147540388093e-05,7.398768648244483e-05,100.0,False,0.00011193547900314786
299,0x18FdD3197f863E30c0b7654134e681f96E2a7343,3.770538567051764e-05,7.339189610632946e-05,100.0,False,0.00011103411170398568
300,0x43E4f031F795DCAFD662ce097f53b5f908f39dC8,3.7698655593741435e-05,7.337879630409265e-05,100.0,False,0.00011101429310027016
301,0x4dD6720D2Bb8721A46bdF9a528704164578E03B9,3.766660893449202e-05,7.331641887327306e-05,100.0,False,0.00011091992269987344
302,0x2Eeaa7534aA31545E98319ed72827dA53264775f,3.76543295333631e-05,7.329251755212555e-05,100.0,False,0.00011088376255000727
303,0xD3761e84F595669f33aBC37310C4E5aeD26CB377,3.762452816804328e-05,7.323451048845325e-05,100.0,False,0.0001107960040490131
304,0xcc4E31786A29DA13820C4CF179c021D50F17F1c2,3.620923906068627e-05,7.047971169033928e-05,100.0,False,0.00010662828726147242
305,0x33Ad49856da25b8E2E2D762c411AEda0D1727918,3.4918801487413405e-05,6.796793098248673e-05,100.0,False,0.00010282823092708424
306,0xE5c6ac7A04e75d8556960D3a0831F251db498Be5,3.480160166906282e-05,6.773980662467669e-05,100.0,False,0.0001024831031027427
307,0x7b6555058649A1a63a6EA4fC1EAfd28e78949a0b,3.480160162904567e-05,6.773980654678504e-05,100.0,False,0.00010248310298490092
308,0x5a7BA787E7CF00f9Ce55CCf2C54Bf1C0C29231bF,3.480160158902886e-05,6.773980646889405e-05,100.0,False,0.00010248310286706017
309,0x191D60bFe770f85Bdf18858263d63f0571Fe5217,3.48016015490117e-05,6.77398063910024e-05,100.0,False,0.00010248310274921841
310,0x46ED94C2240c9b5A486bdDB3e073eb30C9b7a8F2,3.480160150899489e-05,6.773980631311141e-05,100.0,False,0.00010248310263137764
311,0x4d1f86cB18cC052aC63e5CC185fE1Ce73504F7a3,3.480160146897773e-05,6.773980623521976e-05,100.0,False,0.00010248310251353587
312,0x1F17032289Dc9Bb26cde9e400Af1C26b5DA0ff5D,3.480160142896058e-05,6.77398061573281e-05,100.0,False,0.00010248310239569411
313,0x64e5F1E0ACabF2605bD7083E0e5c49C269785382,3.479149978547658e-05,6.772014374688204e-05,100.0,False,0.00010245335526564758
314,0x855f1dE4E143D90C10e317B65d61E355520E66a1,3.478988936949718e-05,6.771700914209956e-05,100.0,False,0.00010244861294291125
315,0xB83531c8A283B21f3c38295F8869F84B1543A36B,3.4780444175744344e-05,6.769862448255332e-05,100.0,False,0.00010242079891370644
316,0xbcF05d19C85aa177A58ece89169FD241700F7d1c,3.477842919317668e-05,6.769470240647235e-05,100.0,False,0.00010241486523087783
317,0xBE3C90D34b757587C62852DCd57f7c8E1bc5547C,3.47612026084271e-05,6.76611716072052e-05,100.0,False,0.00010236413670758205
318,0xBf970e507672b30aBCE90bde4520e3939d423ADB,3.4761202535765775e-05,6.76611714657731e-05,100.0,False,0.00010236413649361036
319,0x727Da77e0b3A0bdbF30856DF052552e6787f4AAA,3.476116567421298e-05,6.766109971636104e-05,100.0,False,0.00010236402794440182
320,0x6dFdA670994F628958F41636eE9891c6a165e3ef,3.4758209669036136e-05,6.765534598062885e-05,100.0,False,0.0001023553231558639
321,0xA44804c4d3d6D9Fa37102fD0aaE39d23de7a3839,3.4746757765682866e-05,6.763305534797315e-05,100.0,False,0.00010232159980590903
322,0x3018B55796b0B9F6B4fe6853561FD33B9261ff30,3.474658115223675e-05,6.763271157756852e-05,100.0,False,0.0001023210797179493
323,0x91A55D0048f101083405e81F4b46C90Bc7c3c45A,3.467985727680491e-05,6.750283645107341e-05,100.0,False,0.00010212459250249521
324,0xd353bDE2c00ca5EE95461031808aD34Bcb2c78cA,3.4678210498708595e-05,6.749963106900915e-05,100.0,False,0.00010211974310127981
325,0xB8EE2A367C4e7Be085b5b00f9A01a0935fA5Ca6F,3.4678210472425345e-05,6.749963101784994e-05,100.0,False,0.00010211974302388141
326,0xF252BF538e897aC26cb252907C356b4e8C7e661D,3.467684082542917e-05,6.749696505943954e-05,100.0,False,0.00010211570971312581
327,0x8637576EbDF8b8cb96de6a32C99cb8bDa61d2A11,3.467617302056317e-05,6.749566520626278e-05,100.0,False,0.00010211374317389622
328,0x2eFa8674a2EDBe2484a34CB77673239fad225985,3.4673609196256915e-05,6.74906748335674e-05,100.0,False,0.00010210619327222178
329,0xEee1599DBde66fa17a56b7A3006d641E1229E951,3.46736091702067e-05,6.749067478286177e-05,100.0,False,0.00010210619319550957
330,0xE2Ee5e6cfF9aF16A4388394547Fc06BF80395780,3.4673609144156474e-05,6.749067473215614e-05,100.0,False,0.00010210619311879738
331,0x58B61d71A801BEffe49Ed1A8E01A908be965Ca1B,3.4671810321677516e-05,6.748717340230255e-05,100.0,False,0.000102100895980139
332,0xB19C0C3334C18c8E5E779deFCaBBfAbCa73905F4,3.466261754067105e-05,6.74692800532078e-05,100.0,False,0.00010207382525124997
333,0x9A593a0e3372E16b19521c176889472919c3c78c,3.465799741407357e-05,6.746028717738355e-05,100.0,False,0.00010206021998920086
334,0xD299F46b223ba3047FEC3bA1D6D19f96D4f52127,3.46561725243017e-05,6.745673510867609e-05,100.0,False,0.00010205484608806778
335,0x8c97Da9740d23F9b126620c5EAd7F1c7E16340Ab,3.465617249224198e-05,6.745673504627325e-05,100.0,False,0.00010205484599365892
336,0x545E484a27C4E6777bF9baAB4C96f9E5E0D65FCD,3.461543925946629e-05,6.737744957724048e-05,100.0,False,0.00010193489553465548
337,0x353651A9e88ac04dC0AaFFBc24C7770e85AdF36d,3.4591807758047964e-05,6.733145188576781e-05,100.0,False,0.00010186530593302288
338,0xA931D7bDFd8cF6506ccF8e873E6fC60daB6E5A66,3.459139267507668e-05,6.733064394478638e-05,100.0,False,0.00010186408360448331
339,0xbe33903B7d7BeCC0f4B0fb6E7A88e88Db5567C18,3.4591392651342824e-05,6.733064389858946e-05,100.0,False,0.00010186408353459231
340,0xfC1166cD08aA556CB0Feb875ce3f2ac16070D869,3.4591392618114894e-05,6.733064383391273e-05,100.0,False,0.00010186408343674331
341,0x6Df371A2f66FE82Ad19bf56b8D66d3eD3bBdAe28,3.458781070508791e-05,6.732367179572607e-05,100.0,False,0.00010185353548652138
342,0x9F7CFADc7835EB2Af46b32e2035DDA0511b5B5cA,3.4568494789055605e-05,6.728607420383219e-05,100.0,False,0.00010179665433969695
343,0x98780411E33E19F5a5c0D8cEA44d1A1E9a2f949F,3.455903792618613e-05,6.726766683085704e-05,100.0,False,0.00010176880594749656
344,0x1BDB8adC0C51e7050f4b03f207947Bab6c7B545a,3.455452330883692e-05,6.725887932420354e-05,100.0,False,0.00010175551138710054
345,0x19DD2c36a632A1662523FC89776f0f3eec2e6B8a,3.4554484114805306e-05,6.725880303472273e-05,100.0,False,0.0001017553959692522
346,0x781CFaedAF9104fd9A2C4e1B4E4c2aE1ffb0E1F4,3.455448407547669e-05,6.725880295817129e-05,100.0,False,0.00010175539585343807
347,0x48b93C1c67a98267068d1E687Ba3a9E1593fc1a8,3.453199594855872e-05,6.721503079552025e-05,100.0,False,0.00010168917323956421
348,0xC9Bb7204aEA2Dadd450fFf02E63bbCdEc67F3dCC,3.452419114153728e-05,6.719983907752398e-05,100.0,False,0.00010166618979040339
349,0x4472D85886373dB0Eb89a5B24719c916d1B71186,3.448457664517551e-05,6.712273118034733e-05,100.0,False,0.00010154953376538442
350,0x2A7B3760651334bdc5020394a5A9536b5e904Da8,3.444883836848882e-05,6.705316817646964e-05,100.0,False,0.00010144429235927835
351,0xED80f39CC520f4258813cB4aaae6563661e19b12,3.4448838348143964e-05,6.705316813686925e-05,100.0,False,0.0001014442922993672
352,0xb5DD62c808B24E1974bD12Ef5C7B55646A8cC633,3.44481866660432e-05,6.7051899665955e-05,100.0,False,0.0001014423732381539
353,0xc9E53AB81B610E5Dfd0807c6b242Df84a3601932,3.444777025213097e-05,6.705108913435481e-05,100.0,False,0.00010144114699028447
354,0xF79998AD9B7b61294a1726f11f4897cFD9Ed20E7,3.444682801651803e-05,6.704925511364442e-05,100.0,False,0.00010143837231254444
355,0xBB79893F1ffabC81364a1965676643F8fed01f99,3.444607268816447e-05,6.704778489979925e-05,100.0,False,0.00010143614803579217
356,0xDA675a9888e16595C66C6c1DA684dF4e26f8aB69,3.444252469888291e-05,6.704087889271014e-05,100.0,False,0.00010142569998357875
357,0x8F9340E9342cd594Cf7867A5264c5F7f95E3716f,3.444118595342104e-05,6.703827308279457e-05,100.0,False,0.00010142175767108113
358,0x384622A685F3A265D013ceae61C4c9D3B6df23Ee,3.444045337354961e-05,6.703684714788214e-05,100.0,False,0.00010141960038363185
359,0xe89D4C442e3Fc8924903bee6cf81D567D2D6dd07,3.44387659826067e-05,6.703356271467532e-05,100.0,False,0.00010141463138646842
360,0xAe80216c79bD7bDAB18A9D2FBD1A2b82c4c2DAce,3.4438765966620044e-05,6.7033562683558e-05,100.0,False,0.00010141463133939122
361,0x0D786953463224C8Fc0C955b5460bE60f01b04b3,3.443876591699519e-05,6.703356258696536e-05,100.0,False,0.00010141463119325686
362,0xb83Ac7549db7774aB59117483933bCF11f27C090,3.4436249902774046e-05,6.702866527452481e-05,100.0,False,0.00010140722208182328
363,0xFF1882511a5673194b252c35f2530562f74F47e4,3.4436150915768774e-05,6.702847260061688e-05,100.0,False,0.00010140693058674889
364,0x1819d92211767BAf387fB0CcAaf318b7dBAcdD0b,3.443549037420424e-05,6.702718688514106e-05,100.0,False,0.00010140498543635308
365,0x5F78dE4676C52b2d0C17b50d5efee777AbCAc70c,3.443532334008433e-05,6.7026861760479e-05,100.0,False,0.0001014044935574133
366,0x92CBe89B5Cb1c22c2c16Bc465CaF34E3c80b617D,3.443511400953259e-05,6.702645430764878e-05,100.0,False,0.00010140387712473525
367,0x590Fe3Ec839E31d9D21433296e733971A615d98d,3.443511399370855e-05,6.702645427684798e-05,100.0,False,0.0001014038770781369
368,0x2Ea74591969F0bC580D451771163a3c27dF902B3,3.443422123715436e-05,6.702471656497717e-05,100.0,False,0.00010140124810539998
369,0x663EBA8A61cdDF13D8aD62e05dc0670a6c80A429,3.443412207756173e-05,6.702452355513544e-05,100.0,False,0.00010140095610209363
370,0xbe5Ab6EC8053251d7DC5A2B4DD4F9055266B2FeC,3.443412206178226e-05,6.702452352442139e-05,100.0,False,0.00010140095605562651
371,0x5B0486E6480ad08f9558021116DC1e84228591e7,3.438911582157135e-05,6.693692083194239e-05,100.0,False,0.00010126842252456486
372,0x21c69AB0962FAbd811b1f376eF85F5CAE5317eb2,3.438380177625964e-05,6.692657727346966e-05,100.0,False,0.00010125277382371624
373,0x780701198a234052292F1f7c03aA4787Be39E740,3.4383801759718816e-05,6.692657724127365e-05,100.0,False,0.00010125277377500715
374,0xE3DE117345f832f8c9c4A1fb070eE91234DFF91f,3.4353404160024534e-05,6.686740963327888e-05,100.0,False,0.00010116325949422292
375,0xF87acaEC6a9FE096e33592DBaaEfb5C096ef5668,3.435286826423118e-05,6.686636653538477e-05,100.0,False,0.00010116168139835352
376,0x25E6bc33060c1fEe8e08532D0c1C32c4cBF10E2c,3.435286794707675e-05,6.686636591805744e-05,100.0,False,0.00010116168046440312
377,0xF7a37305C9DCE3130cd4E30Ca3eE4D724D43eadc,3.4352867917381714e-05,6.686636586025734e-05,100.0,False,0.00010116168037695772
378,0x7eCb2bE93D804f0723a8B3B601504e92e3098323,3.435248907641599e-05,6.686562846276618e-05,100.0,False,0.0001011605647731956
379,0x07D6e8987A17B95EEe44fBd2B7bB65c34442a5c7,3.435169591557884e-05,6.686408460963431e-05,100.0,False,0.00010115822908805608
380,0x799dbD3d68bd7A85279E48c20318cc5857d6E12b,3.4351531973731976e-05,6.686376550394744e-05,100.0,False,0.00010115774631518384
381,0x77Bd5f4f5A0B2B8C5FDDaC85eF4eEDb657DBf1D6,3.43513315121391e-05,6.68633753141606e-05,100.0,False,0.00010115715599964935
382,0x421CC7B6224accb6C12280E3b697c65d9D60AD70,3.4351331474222626e-05,6.686337524035784e-05,100.0,False,0.00010115715588799364
383,0x1E1C5535CE8FB6c6Dd7a2713be9de434B9bFc2dE,3.4350867264541264e-05,6.686247167636822e-05,100.0,False,0.00010115578889204071
384,0x78FDE30585153202002431490A5765094702C0FF,3.434436039711545e-05,6.68498063414406e-05,100.0,False,0.00010113662759102887
385,0x568161F734aBF64d5654c79EBEaF2548206eFD12,3.434174895793729e-05,6.684472328846439e-05,100.0,False,0.00010112893747397372
386,0x8Ab1882333E36f4787876699288eb55fb3C2Bb82,3.434174894373801e-05,6.68447232608261e-05,100.0,False,0.00010112893743215992
387,0x43a66d39c830174AD5d06A68E2Fe21E748DEA8b3,3.434081455836191e-05,6.684290452026088e-05,100.0,False,0.00010112618587164997
388,0x81289035b2A56028ad488618B2FEe7d17f1cd2f1,3.434044958874667e-05,6.684219412275117e-05,100.0,False,0.00010112511111598029
389,0x49e2A70d202BC22C6e573fD172b3B44242E293E1,3.4340449577621706e-05,6.684219410109688e-05,100.0,False,0.00010112511108321968
390,0xC4a00668136E174F79939220997097512B23066D,3.434031273664051e-05,6.68419277460684e-05,100.0,False,0.00010112470811646785
391,0x9965680Df158c11a5e27bCC33aa3F462139c6Dec,3.4340136514711116e-05,6.684158473773407e-05,100.0,False,0.00010112418918143917
392,0xBB50690DB3897CA5b1F63cFf6e0C061B93f9bFbd,3.43389212268541e-05,6.683921923268604e-05,100.0,False,0.00010112061042457808
393,0x1930b7F236d94E872A0b9DED104Ba092D85A3856,3.433892121679325e-05,6.683921921310303e-05,100.0,False,0.00010112061039495109
394,0xC6326e5d3C128C38595134021A30af0C15916285,3.433872006479926e-05,6.68388276794804e-05,100.0,False,0.00010112001804633634
395,0x72789b9D7583a1ADD1Dc2093493f8D2a49255602,3.4338720053740966e-05,6.683882765795591e-05,100.0,False,0.00010112001801377211
396,0x681aA036B5b2d705fE4F6A59E5174dA71D1aE5aB,3.433872004268234e-05,6.683882763643077e-05,100.0,False,0.00010112001798120685
397,0x4A98C5763fD1cf17Be983D093B55549E77B27d68,3.430871875824634e-05,6.678043143887895e-05,100.0,False,0.00010103167076215334
398,0xC4be9875ca8Fa38BDcEE74d6cDd19B5CebD42A67,3.430676329899622e-05,6.677662522235119e-05,100.0,False,0.00010102591236247253
399,0xE31B1DFB272E23c9c3bcB06cad99603EaCB77c2F,3.4306503391755776e-05,6.677611932419237e-05,100.0,False,0.00010102514699251132
400,0x26bA93178cebd306f5677aBA2c7b3e4300496758,3.4306503293200376e-05,6.677611913235857e-05,100.0,False,0.00010102514670228723
401,0x3C795E4F750B15b61159E8f38dCA512256a021C7,3.430650327707254e-05,6.677611910096643e-05,100.0,False,0.0001010251466547943
402,0x708796e46B7204FbBDa072FE6980991F1B99C392,3.430612276296582e-05,6.677537844677896e-05,100.0,False,0.00010102402612399798
403,0xa5b7891cfebDCf04B62Ede5D68E7cE524d4Cdc86,3.430612275050697e-05,6.677537842252834e-05,100.0,False,0.00010102402608730937
404,0x02Fa32A94F034379673d949EBfa0C280F8403B5b,3.4304944724192636e-05,6.677308544545531e-05,100.0,False,0.00010102055705753948
405,0x2b749d044E42cf7974a3d7DAc16b39B5d88Fe0ce,3.430002090300585e-05,6.676350144129887e-05,100.0,False,0.00010100605748136646
406,0x64A778e38Dd49064D66a426D2dd752d78463543b,3.4277974185383306e-05,6.672058846267618e-05,100.0,False,0.00010094113472129714
407,0x46b4d316792344d4f1f54D20C4eAd3a8fd59F219,3.42779740951616e-05,6.672058828706354e-05,100.0,False,0.00010094113445561395
408,0xfd35624baf2F0b3755b7CfbeFEC7bF62f9761702,3.427764922392362e-05,6.671995593930415e-05,100.0,False,0.00010094017778089267
409,0x4820e8F84B94428aBAfEb4Ec43983DE3bdFf8e3B,3.427762346059044e-05,6.671990579209471e-05,100.0,False,0.00010094010191351289
410,0xc22E2e7f7714Bb08ced43e0a41B2dB13F45e715b,3.4277623452879984e-05,6.671990577708663e-05,100.0,False,0.00010094010189080728
411,0x398e792451c8C986e88E0cBf6b9f46fD698BF3ac,3.4277623445169185e-05,6.671990576207791e-05,100.0,False,0.00010094010186810066
412,0xcBf248983d465dA9cF6353Dfe09FB34C90fFF7fF,3.427762343745839e-05,6.671990574706918e-05,100.0,False,0.00010094010184539406
413,0x543F3B7233F461935255ba32F71b9D910F91f6A0,3.427762342974793e-05,6.67199057320611e-05,100.0,False,0.00010094010182268844
414,0x892955812b9EB88E7Fe01c4B8748F103EC5389FF,3.42776233449295e-05,6.671990556696572e-05,100.0,False,0.00010094010157291672
415,0x33A924165E1F2bE5142FD19d1b2f091CB23bfd3F,3.4277623313315436e-05,6.67199055054303e-05,100.0,False,0.0001009401014798202
416,0x1b7a0DA1D9c63D9B8209fa5cE98aC0D148960800,3.4277623288122494e-05,6.671990545639334e-05,100.0,False,0.00010094010140563253
417,0xcBE1532F6635710e8FC805b0D1a8c4e72990bEFE,3.427762327886961e-05,6.6719905438383e-05,100.0,False,0.00010094010137838479
418,0x5189bd02E3631c29bf3B49c4A92c9aE6ccC2c8A8,3.427757003997959e-05,6.671980181119511e-05,100.0,False,0.00010093994460150118
419,0x1400e81DD092aa65B183Da12259CC333fE8f645E,3.427588217188202e-05,6.671651644922745e-05,100.0,False,0.00010093497419922162
420,0x867DF8AE5fBe11bDEb0C6Ca5f116dBb8A57b51D3,3.427277253813806e-05,6.671046368215966e-05,100.0,False,0.00010092581700816404
421,0xdddA9CBFd063E947D23802138bb3a0dBD320385e,3.427150509287137e-05,6.670799665497828e-05,100.0,False,0.00010092208465914235
422,0x9de2FF856d00941F328EdBC58F0ba3fFF10f6116,3.427037947768413e-05,6.670580569388854e-05,100.0,False,0.00010091876996867536
423,0x2ec48F301c6d99217ccFa3209beB7e192533d504,3.426057311020939e-05,6.668671802537413e-05,100.0,False,0.0001008898923618763
424,0x97774b62789CcCBa78940C024aDf2a69006E376c,3.4250886921752355e-05,6.666786428009974e-05,100.0,False,0.00010086136865599188
425,0x98F93AD29d4Fe210b9D33E910335C88C333db87A,3.4250564091073886e-05,6.666723590420084e-05,100.0,False,0.00010086041799027192
426,0xb0555a0F25fA35f9BB80D519c36BE9E9ff45aC07,3.42499629072077e-05,6.666606572590764e-05,100.0,False,0.0001008586476353116
427,0xe67d3b0BDfd1D853FBcE6C0898b464e332a67B18,3.424996290009939e-05,6.666606571207162e-05,100.0,False,0.00010085864761437917
428,0xb577dFca930c6639D0a18BfF708D2F65ed24fF0e,3.424996226196677e-05,6.666606446997417e-05,100.0,False,0.00010085864573521822
429,0x08F236c3050E73f25f7FB828e2311EACb7aF8f5B,3.424996225485845e-05,6.666606445613816e-05,100.0,False,0.00010085864571428578
430,0xf6261D145Ec7676DC0E55424B679403F1Ca89640,3.42496396161736e-05,6.66654364539465e-05,100.0,False,0.00010085769561394503
431,0x1A97933f5fF25BC7849cef61ADdB20d598C5613C,3.4245468105947066e-05,6.665731679041016e-05,100.0,False,0.00010084541142896109
432,0x94E4e07074D1cD970723C7A66E7688c32DFdEfa7,3.42454606277135e-05,6.665730223435321e-05,100.0,False,0.00010084538940719932
433,0x430FB31c133161162278d9271cDd15DD1925e2dd,3.4245460620694305e-05,6.665730222069066e-05,100.0,False,0.00010084538938652933
434,0xE5Ad76F97CFB51344238C5f1b2408d217BC36694,3.424545116146652e-05,6.665728380871447e-05,100.0,False,0.00010084536153117293
435,0x75Dd1bB13c6A9b90078144532Ef5ea241BAD90b8,3.4244367828074334e-05,6.665517514730301e-05,100.0,False,0.00010084217135134211
436,0x8306D7B380AdA3F71b1d0B53b39F9d8319C08832,3.4242785351406596e-05,6.665209492517761e-05,100.0,False,0.00010083751130376613
437,0x15c27ED229C6C345748603EA5DD53F6eb18B7Eb7,3.424270024834265e-05,6.665192927575866e-05,100.0,False,0.00010083726069386149
438,0xb0dDAB71AE6881E22891666Ce1849C6839ffCDc8,3.424163325517849e-05,6.66498524198916e-05,100.0,False,0.00010083411863242729
439,0x466064ab0366a325d34926321958C7068708a1AE,3.424163323453529e-05,6.66498523797105e-05,100.0,False,0.00010083411857163758
440,0x464F27C7c5983541B3C6CD1cd0fe264A48a1271D,3.424128564517463e-05,6.664917581211167e-05,100.0,False,0.00010083309499701519
441,0xF98bA4e9C697b61539Ee00f982cdFB9f241F4238,3.424118949654466e-05,6.664898866297805e-05,100.0,False,0.00010083281186033513
442,0x6D6B6FE1450D471d707dDEafc73F96fD7B84B209,3.424097833264076e-05,6.664857764160748e-05,100.0,False,0.00010083219002883609
443,0x139574b23f907867D9661510B64b2Ea27d202af8,3.4240445653010294e-05,6.66475408038348e-05,100.0,False,0.00010083062140386277
444,0x489D69939b4Aca357f630055e351A81F1Fbb7Fb6,3.423967266986532e-05,6.664603622570466e-05,100.0,False,0.00010082834513761223
445,0x4420aCB8F341c8165FF46255e8372D5684DF53AE,3.423897123662378e-05,6.664467091635498e-05,100.0,False,0.00010082627957017381
446,0xd4c0C627684003d72639B856BB62a937293e5C87,3.4238971229824016e-05,6.664467090311954e-05,100.0,False,0.00010082627955015
447,0xA8C925EF7C8a4d11CF59651328D5160D6b341407,3.423897121976656e-05,6.664467088354316e-05,100.0,False,0.00010082627952053304
448,0xFe95B3f443B57d04718767735DB3EB7048B2337F,3.423897118576809e-05,6.664467081736661e-05,100.0,False,0.00010082627942041495
449,0x1092344BD96F351a00D07e75fa4974076342b779,3.423895360890758e-05,6.664463660477078e-05,100.0,False,0.00010082622766040614
450,0x8847EBaaf29A18396e49191602f8d8D141b98aa7,3.423895360210815e-05,6.664463659153599e-05,100.0,False,0.00010082622764038335
451,0xA42fc4cA35DBE3c9c529c6509445Fe7664E22bb9,3.4238953595308735e-05,6.664463657830122e-05,100.0,False,0.00010082622762036053
452,0xC357236Ed6f97F3810127A345E084ba1f06aBAAf,3.4238936624980706e-05,6.664460354629453e-05,100.0,False,0.00010082617764645725
453,0xB5526cefB46E8f574c1704D48657711eAeC646Da,3.423893661818231e-05,6.664460353306174e-05,100.0,False,0.00010082617762643744
454,0xE41e2e8813FfBb2151F34944f563585644FD206B,3.423891093565227e-05,6.66445535431321e-05,100.0,False,0.00010082610199700523
455,0x80D94B1019a6F2E0674b8807363eD7ca2e5A2C46,3.423891092885387e-05,6.664455352989932e-05,100.0,False,0.00010082610197698542
456,0xe408F784458eA8BECF9F12872eA78f10e06cfBA8,3.4238879581997366e-05,6.664449251460415e-05,100.0,False,0.00010082600966735101
457,0x08b7Ab9bbC3a07cF7f75b4aCEC5b536b7e040Cfc,3.423883536244514e-05,6.664440644316568e-05,100.0,False,0.00010082587945044397
458,0xd9e438A14bCd8b22782f8C8348F5690f3a31289c,3.423883535564912e-05,6.664440642993752e-05,100.0,False,0.00010082587943043117
459,0xC23F78C43b810f3A29168d5652C34f387D44dda3,3.423787501578038e-05,6.664253717007927e-05,100.0,False,0.00010082305143961863
460,0x80bb6FAa87B9Ae4F5f6E192eb497400B859c4f15,3.423787500901327e-05,6.66425371569074e-05,100.0,False,0.00010082305141969097
461,0xAb5033097D6dFcbb4F0218c3670FEEdb8BF27eAa,3.423787500224651e-05,6.664253714373619e-05,100.0,False,0.00010082305139976435
462,0xB3430b686daA829162D2aba22C815Ad3B5882f00,3.423758708364985e-05,6.66419767226887e-05,100.0,False,0.00010082220354248733
463,0xC9652D991e1B66Ff7cD9054Ec075E256Aff0cBE5,3.423505036973603e-05,6.663703911919511e-05,100.0,False,0.00010081473347498744
464,0x205e54D648157A77efDA3d4d9a031Afa093194C5,3.423183013895781e-05,6.663077107980205e-05,100.0,False,0.00010080525059986011
465,0xcF9225A613a03D405A1b8182FfCDEF9682fb59EC,3.423183011006052e-05,6.663077102355473e-05,100.0,False,0.0001008052505147639
466,0x154d455D70Dfe6c8E2987946fdA471DA30cBeD03,3.423183006609305e-05,6.663077093797396e-05,100.0,False,0.00010080525038528935
467,0x078B8Ff955e3cf77550Bf2f2eDFc0AAcbc29ADc6,3.423178499510257e-05,6.663068320924789e-05,100.0,False,0.00010080511766108288
468,0xa8204bD4ee832E2fBF87B35b51A3DBA7Bf8B5787,3.423158183419069e-05,6.66302877653538e-05,100.0,False,0.00010080451939664447
469,0x4872A286645a3733Daff9aBC1D196Fd4704B5C9B,3.423157914558127e-05,6.663028253209229e-05,100.0,False,0.00010080451147927794
470,0xA2DE8A1234edaC229bf30FEC1a95ccFB3af69cd8,3.423157894222285e-05,6.663028213626395e-05,100.0,False,0.00010080451088043188
471,0x1CBD934Eaf49FE310Ba4E27606029c9dEF0168E3,3.4231578924850256e-05,6.663028210244895e-05,100.0,False,0.00010080451082927339
472,0xff879CA9C84D976dB7E0180436e3a689eD70E1D2,3.423046164787707e-05,6.662810737133085e-05,100.0,False,0.00010080122069302256
473,0x3e181083A405B2fC93322895d4848e63040Fa63f,3.423046157560424e-05,6.662810723065492e-05,100.0,False,0.00010080122048019493
474,0x89d67EeF9FeC1Df2403851dFF42308D0BcE3D6Ce,3.423042246823625e-05,6.662803110986112e-05,100.0,False,0.00010080110531755201
475,0x2d040D4747a71012007b905917CB4Aa061d6e631,3.422713162406916e-05,6.66216256245725e-05,100.0,False,0.00010079141450144309
476,0x1740735D7ff5790024d6bcaa69589b14B2C394E9,3.422713147331875e-05,6.662162533114339e-05,100.0,False,0.00010079141405751612
477,0x1BDa0a00d113eee140757AA5603c7ccA15295153,3.4227131449930194e-05,6.662162528561858e-05,100.0,False,0.00010079141398864192
478,0xD512e0AeeA0228a35253ECE18e40192E434C61fd,3.4227131353591486e-05,6.662162509809947e-05,100.0,False,0.00010079141370494551
479,0xE51104da7e246d30111Cc83F396C37515765B139,3.422710843440089e-05,6.662158048689008e-05,100.0,False,0.00010079134621294342
480,0x36Dd77F64A2Cd3605f47FDE256db39062eE23420,3.4218903967626546e-05,6.660561084853728e-05,100.0,False,0.00010076718585324692
481,0x66b279A073847948893f95413ab1A74c1e51b874,3.421890395365825e-05,6.660561082134861e-05,100.0,False,0.00010076718581211336
482,0x519dB92F9dB437A75a6Cc1733e451AE0bd39B0AC,3.420411652315571e-05,6.657682772991957e-05,100.0,False,0.00010072364006444267
483,0x08fc9477fE3819126b941cA3FdF9fcCf6C801F66,3.419853753016281e-05,6.656596846228892e-05,100.0,False,0.00010070721115063757
484,0x53d09055E5B96B676816b1bCBBc20fF00df6F8Ab,3.4193490433416896e-05,6.655614450760905e-05,100.0,False,0.00010069234855491283
485,0x13224F6760C29f4Da18ee3Fc5436e64010f0c1b0,3.418715785549074e-05,6.654381841962514e-05,100.0,False,0.00010067370049834682
486,0x4d04a3Bfd8D9EEC765412CB03a3020215ea58156,3.418715780126308e-05,6.654381831407334e-05,100.0,False,0.00010067370033865819
487,0x1FC94C42ed185BfdB26881b59f2A2948B3354aBA,3.4187103603621155e-05,6.654371282071652e-05,100.0,False,0.00010067354073845997
488,0x7cD9fF84ABF2B23E825154Aca2A62fAfe185Bd5E,3.418710359869279e-05,6.654371281112366e-05,100.0,False,0.00010067354072394701
