User,LP Balance,is_contract,contract_type,events,withdrawn_eth,withdrawn_crv,eth_to_redeem,crv_to_redeem
0x82153bEE6F0b295a79d17A71593102A21946c8F2,2751075480605847015955,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x82153bEE6F0b295a79d17A71593102A21946c8F2', 'token_amounts': [2805994192785044080, 926795881150411048652], 'token_supply': 532478436934681206198860}), 'event': 'RemoveLiquidity', 'logIndex': 174, 'transactionIndex': 58, 'transactionHash': HexBytes('0x093cc7a764c39b8d2e375801b8fc6d51c43e7d60db6243d036b59b390a5397e4'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x011002361eba562159b70a0bda39cc063f06d5535f729400c0420800a8b0fb82'), 'blockNumber': 17813897})]",2805994192785044080,926795881150411048652,5.3244809811522355e+19,1.4688829434161171e+23
0x63504639e365763836E9b135916dE3D08304Fbeb,2552846885374270683470,False,,[],0,0,5.201206634781554e+19,1.371642818769169e+23
0x6C1CC5a001a13863676e9a3e6149a4cE6c54836E,2541775065649666502461,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x6C1CC5a001a13863676e9a3e6149a4cE6c54836E', 'token_amounts': [2592515590305839427, 856285724714520884554], 'token_supply': 524608053841421544587877}), 'event': 'RemoveLiquidity', 'logIndex': 292, 'transactionIndex': 71, 'transactionHash': HexBytes('0x1560b1c4bc5a5c76db5572a0a27dd3d5400401f1e4285158ecc5b645d1542cb8'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xa0b8ea4d61774cd58a4ccf255f73a1ca1f3d640e4c4f6de4bca39fdc1f5569e3'), 'blockNumber': 17817686})]",2592515590305839427,856285724714520884554,4.919397192416626e+19,1.3571310806459452e+23
0x108cce613D753195B3754deA4BC65D05962BE922,2396562399191771585456,False,,[],0,0,4.8827903948171e+19,1.2876712753188353e+23
0xd4B31260436b308d2E637294FD1014Be1b5e64E5,2353764557694329133736,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xd4B31260436b308d2E637294FD1014Be1b5e64E5', 'token_amount': 2353764557694329133736, 'coin_index': 0, 'coin_amount': 41164904484517493182}), 'event': 'RemoveLiquidityOne', 'logIndex': 175, 'transactionIndex': 79, 'transactionHash': HexBytes('0xa80eb97a753a6a6df9b79ef3d3b414389a4a7d22a6e49717dfe189a07b802350'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x7a8c438c0680be19a0e56a5504fabadea3fc269419641940a0e86b667fb8caae'), 'blockNumber': 17808192})]",2353764557694329133736,0,-2.305808623069607e+21,1.2646760254724344e+23
0xd16b8559D519e0f27684C84eA742F467e0d512f0,2310381575229533146390,False,,[],0,0,4.707204355579335e+19,1.2413663797997751e+23
0xA507B355d6288A232AC692daD36Af80fF1eBA062,2266988101015764196002,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xA507B355d6288A232AC692daD36Af80fF1eBA062', 'token_amounts': [2312243154143543749, 763714136325953623032], 'token_supply': 410917662224552882808018}), 'event': 'RemoveLiquidity', 'logIndex': 47, 'transactionIndex': 57, 'transactionHash': HexBytes('0x5e7b2c3a67ae37601f8ad0d7973df4d8141716f88941a8eb0d4c9c0dbbac634c'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xa449780fb87adcec09cf99fa662b02360f7b63d21bca9b82dd391899cacc3d75'), 'blockNumber': 17832489})]",2312243154143543749,763714136325953623032,4.3875695572331815e+19,1.210413955554583e+23
0x3fBaf22BCDB6f5f938F0Fed0d96d5Feeebf915d0,2161182139854449101882,False,,[],0,0,4.4032232991264416e+19,1.1612016291172658e+23
0x5382859146010AC16E142b6708F8e178E77F66BC,2144157598672177791784,False,,[],0,0,4.36853725623893e+19,1.1520543552289305e+23
0x1A1A7BD06022D50eBd1793F69597ec0CDe5fFf95,2097742896858303216645,False,,[],0,0,4.273971281127447e+19,1.1271157689027945e+23
0x6FfFE084F6413FA400bdB93b951e71e190d5D18a,2078881459420231948421,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x6FfFE084F6413FA400bdB93b951e71e190d5D18a', 'token_amounts': [2120381408559913946, 700343842825542951252], 'token_supply': 556313849003399752186986}), 'event': 'RemoveLiquidity', 'logIndex': 213, 'transactionIndex': 122, 'transactionHash': HexBytes('0xe57a7718645cff09914a214062f3efc56117d6a3bd63fd61e6b0f51088d6fc2f'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xc0a15cf73023de5a1f31dd82761a05cd51b87a046dc550bd1a6fb027efd12955'), 'blockNumber': 17812721})]",2120381408559913946,700343842825542951252,4.023504578767646e+19,1.109978093532318e+23
0x10eCd1D529f1d3C35C3deC91547E249a4b080E3F,2026661990987237335483,False,,[],0,0,4.129150030256121e+19,1.0889240486518713e+23
0xEDe8f53a188C333096Ab5F96f9fCd8F269065694,1893312473237525918911,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xEDe8f53a188C333096Ab5F96f9fCd8F269065694', 'token_amounts': [1931107976674646131, 637828447200878112357], 'token_supply': 554420536530162226268075}), 'event': 'RemoveLiquidity', 'logIndex': 82, 'transactionIndex': 43, 'transactionHash': HexBytes('0xfeb3854a7361fa22e4cb69cc734eac47079edf843400a7f59e563d82b4657783'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x1cb9beba4d6e446400f71d98fa0d2268f5a032792aa57589e29119e5e0cc16b4'), 'blockNumber': 17812734})]",1931107976674646131,637828447200878112357,3.664351024244333e+19,1.0108971629826516e+23
0x35364E841c8DF23eeA507cA9D80d43185Fe8B209,1874770785355913777364,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x35364E841c8DF23eeA507cA9D80d43185Fe8B209', 'token_amounts': [1912196147869142467, 631582031906423795503], 'token_supply': 414621083117407496791768}), 'event': 'RemoveLiquidity', 'logIndex': 140, 'transactionIndex': 90, 'transactionHash': HexBytes('0x2f86bd2dfdb4fe2bd1f08736d30d57186623fbad1c2c10334091a7a19b5a55d8'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x9ed6fb3792328705d72ee6e750eba8583888fc366379b5d9c1f11ecbde5704df'), 'blockNumber': 17824563})]",1912196147869142467,631582031906423795503,3.6284651079253946e+19,1.0009971914030103e+23
0xaAFE9f9edbB7B5470d4ac0c1f56A6ad6B0dE24D5,1708697183101029063896,False,,[],0,0,3.481323998119326e+19,9.180817831571686e+22
